1	10	0
2	10	0
3	10	0
4	10	0.5
5	10	0.5
6	10	0
7	10	0
8	10	0.5
9	10	1
10	10	0.5
11	10	0
12	10	0
13	10	0
14	10	0
15	10	0.5
16	10	0
17	10	0
18	10	0
19	10	0.5
20	10	0
21	10	0
22	10	1
23	10	0
24	10	0
25	10	0
26	10	0
27	10	0
28	10	0
29	10	3
30	10	0
31	10	0
32	10	1
33	10	0.5
34	10	0
35	10	0
36	10	0
37	10	0
38	10	0
39	10	0
40	10	0
41	10	0
42	10	0
43	10	0
44	10	0
45	10	0
46	10	0
47	10	0
48	10	0
49	10	1
50	10	0
51	10	0
52	10	2.5
53	10	0
54	10	0
55	10	0
56	10	0
57	10	1
58	10	0.5
59	10	0.5
60	10	0
61	10	0
62	10	0
63	10	0
64	10	0.5
65	10	0
66	10	0
67	10	0
68	10	1
69	10	0
70	10	0
71	10	0.5
72	10	0
73	10	0
74	10	0
75	10	0
76	10	1
77	10	0.5
78	10	0
79	10	0
80	10	0.5
81	10	0.5
82	10	0
83	10	0.5
84	10	0
85	10	0
86	10	0
87	10	0
88	10	0
89	10	0
90	10	0
91	10	0.5
92	10	0
93	10	0
94	10	1
95	10	1
96	10	0
97	10	0.5
98	10	0
99	10	0
100	10	0
1	20	0
2	20	0
3	20	0
4	20	0.5
5	20	0.5
6	20	0
7	20	0
8	20	0.5
9	20	1
10	20	0.5
11	20	0
12	20	0
13	20	0
14	20	0
15	20	0.5
16	20	0
17	20	0
18	20	0
19	20	0.5
20	20	0
21	20	0.5
22	20	1
23	20	0
24	20	0
25	20	0
26	20	0
27	20	0
28	20	0
29	20	3
30	20	0
31	20	0
32	20	1
33	20	0.5
34	20	0
35	20	0
36	20	0
37	20	0
38	20	0
39	20	0.5
40	20	0.5
41	20	0
42	20	0
43	20	0
44	20	0
45	20	0.5
46	20	0
47	20	0
48	20	0
49	20	2
50	20	0
51	20	0
52	20	2.5
53	20	0
54	20	0
55	20	0
56	20	0
57	20	1
58	20	0.5
59	20	0.5
60	20	0
61	20	0
62	20	0
63	20	0
64	20	0.5
65	20	0
66	20	0
67	20	0
68	20	1
69	20	0
70	20	0.5
71	20	0.5
72	20	0
73	20	0
74	20	0
75	20	0.5
76	20	1
77	20	0.5
78	20	0
79	20	0
80	20	0.5
81	20	0.5
82	20	0.5
83	20	0.5
84	20	0
85	20	1
86	20	0
87	20	0
88	20	0
89	20	0
90	20	0.5
91	20	2
92	20	0
93	20	0
94	20	1
95	20	1
96	20	0
97	20	1
98	20	0.5
99	20	0
100	20	0
1	30	0
2	30	0
3	30	0
4	30	0.5
5	30	0.5
6	30	0
7	30	0.5
8	30	0.5
9	30	1
10	30	0.5
11	30	0
12	30	0
13	30	0
14	30	0
15	30	0.5
16	30	0
17	30	0
18	30	0
19	30	0.5
20	30	0
21	30	0.5
22	30	1
23	30	0
24	30	0
25	30	0
26	30	0
27	30	0
28	30	0
29	30	3
30	30	0
31	30	0
32	30	1
33	30	0.5
34	30	0
35	30	0
36	30	2
37	30	0
38	30	0
39	30	0.5
40	30	0.5
41	30	0
42	30	0
43	30	0
44	30	0
45	30	1
46	30	0
47	30	0
48	30	0
49	30	2
50	30	0
51	30	0.5
52	30	2.5
53	30	0
54	30	0
55	30	0
56	30	0.5
57	30	1
58	30	0.5
59	30	1.5
60	30	0
61	30	0
62	30	0
63	30	0
64	30	0.5
65	30	0
66	30	0.5
67	30	0
68	30	1
69	30	0
70	30	0.5
71	30	0.5
72	30	0
73	30	0
74	30	0
75	30	0.5
76	30	1
77	30	0.5
78	30	0
79	30	0
80	30	0.5
81	30	0.5
82	30	1.5
83	30	0.5
84	30	0
85	30	1
86	30	0
87	30	0
88	30	0
89	30	0.5
90	30	0.5
91	30	2
92	30	0
93	30	0.5
94	30	1
95	30	1
96	30	0
97	30	1
98	30	0.5
99	30	0
100	30	0
1	40	0
2	40	0
3	40	0.5
4	40	0.5
5	40	0.5
6	40	0
7	40	0.5
8	40	2.5
9	40	1
10	40	0.5
11	40	0
12	40	0
13	40	0
14	40	0
15	40	0.5
16	40	0
17	40	0
18	40	0
19	40	0.5
20	40	0
21	40	0.5
22	40	1
23	40	0
24	40	0
25	40	0.5
26	40	0
27	40	0
28	40	0
29	40	3
30	40	0
31	40	0.5
32	40	1
33	40	0.5
34	40	0.5
35	40	0
36	40	2
37	40	0
38	40	0
39	40	0.5
40	40	0.5
41	40	0
42	40	0
43	40	0
44	40	0
45	40	1
46	40	0
47	40	0
48	40	0
49	40	2.5
50	40	0.5
51	40	0.5
52	40	2.5
53	40	0.5
54	40	0
55	40	0
56	40	0.5
57	40	1
58	40	1
59	40	1.5
60	40	0
61	40	0
62	40	0
63	40	0
64	40	0.5
65	40	0
66	40	0.5
67	40	0.5
68	40	1
69	40	0.5
70	40	0.5
71	40	1.5
72	40	0
73	40	0.5
74	40	0
75	40	0.5
76	40	1
77	40	0.5
78	40	0
79	40	0
80	40	0.5
81	40	1
82	40	1.5
83	40	0.5
84	40	0
85	40	1
86	40	0
87	40	0.5
88	40	0
89	40	0.5
90	40	0.5
91	40	2
92	40	0.5
93	40	0.5
94	40	1
95	40	1
96	40	0
97	40	1
98	40	0.5
99	40	0
100	40	0
1	50	0.5
2	50	0
3	50	1.5
4	50	0.5
5	50	0.5
6	50	0
7	50	0.5
8	50	3
9	50	1
10	50	0.5
11	50	0
12	50	0
13	50	0
14	50	0
15	50	0.5
16	50	0
17	50	0
18	50	1
19	50	0.5
20	50	0
21	50	0.5
22	50	1
23	50	0
24	50	0
25	50	0.5
26	50	0
27	50	0
28	50	0
29	50	3
30	50	0
31	50	0.5
32	50	1
33	50	1
34	50	0.5
35	50	0
36	50	2
37	50	0
38	50	0.5
39	50	1
40	50	0.5
41	50	0
42	50	0
43	50	0
44	50	0
45	50	1
46	50	0
47	50	0
48	50	0
49	50	2.5
50	50	0.5
51	50	0.5
52	50	2.5
53	50	0.5
54	50	0
55	50	0
56	50	0.5
57	50	1
58	50	1
59	50	1.5
60	50	0
61	50	0
62	50	0
63	50	0.5
64	50	0.5
65	50	0.5
66	50	0.5
67	50	0.5
68	50	1
69	50	1
70	50	0.5
71	50	2
72	50	0.5
73	50	0.5
74	50	0
75	50	0.5
76	50	1
77	50	1
78	50	0
79	50	0
80	50	1
81	50	1
82	50	1.5
83	50	0.5
84	50	0
85	50	1
86	50	0.5
87	50	0.5
88	50	0
89	50	1
90	50	0.5
91	50	2
92	50	0.5
93	50	1
94	50	1
95	50	1
96	50	0
97	50	1.5
98	50	1
99	50	0
100	50	0
1	60	1
2	60	0
3	60	1.5
4	60	1
5	60	0.5
6	60	0
7	60	1
8	60	3
9	60	1.5
10	60	0.5
11	60	0
12	60	0
13	60	1
14	60	1.5
15	60	0.5
16	60	0.5
17	60	0.5
18	60	1
19	60	0.5
20	60	0
21	60	0.5
22	60	1
23	60	0
24	60	0
25	60	1
26	60	0
27	60	0
28	60	0
29	60	3
30	60	0
31	60	1.5
32	60	1.5
33	60	1
34	60	0.5
35	60	0
36	60	2
37	60	1
38	60	1.5
39	60	1
40	60	0.5
41	60	0
42	60	0
43	60	0
44	60	0.5
45	60	1
46	60	1
47	60	0
48	60	0
49	60	2.5
50	60	0.5
51	60	0.5
52	60	2.5
53	60	1
54	60	0.5
55	60	0
56	60	1
57	60	1
58	60	1
59	60	1.5
60	60	0
61	60	0
62	60	0
63	60	0.5
64	60	0.5
65	60	1.5
66	60	0.5
67	60	0.5
68	60	1
69	60	1
70	60	0.5
71	60	2.5
72	60	0.5
73	60	0.5
74	60	0
75	60	1
76	60	1
77	60	1
78	60	0.5
79	60	0
80	60	2
81	60	1
82	60	1.5
83	60	0.5
84	60	0.5
85	60	1
86	60	0.5
87	60	0.5
88	60	0
89	60	1
90	60	1
91	60	2
92	60	0.5
93	60	1
94	60	1
95	60	1
96	60	0
97	60	1.5
98	60	1
99	60	0
100	60	0
1	70	1
2	70	0
3	70	1.5
4	70	1
5	70	0.5
6	70	0.5
7	70	1
8	70	3
9	70	2
10	70	0.5
11	70	1
12	70	0
13	70	1
14	70	1.5
15	70	2
16	70	0.5
17	70	0.5
18	70	1.5
19	70	0.5
20	70	0.5
21	70	0.5
22	70	1
23	70	2
24	70	0
25	70	1
26	70	0
27	70	0.5
28	70	0
29	70	3.5
30	70	0
31	70	2.5
32	70	1.5
33	70	3
34	70	0.5
35	70	0.5
36	70	2
37	70	1
38	70	1.5
39	70	1
40	70	0.5
41	70	0
42	70	0
43	70	0
44	70	0.5
45	70	1
46	70	1
47	70	1
48	70	0
49	70	2.5
50	70	0.5
51	70	1
52	70	2.5
53	70	1
54	70	0.5
55	70	1.5
56	70	1
57	70	1
58	70	1
59	70	1.5
60	70	0
61	70	0
62	70	0
63	70	0.5
64	70	0.5
65	70	1.5
66	70	1
67	70	0.5
68	70	1
69	70	1.5
70	70	1.5
71	70	2.5
72	70	0.5
73	70	0.5
74	70	0
75	70	1
76	70	1.5
77	70	1
78	70	0.5
79	70	0
80	70	2
81	70	2
82	70	1.5
83	70	0.5
84	70	0.5
85	70	1
86	70	1.5
87	70	0.5
88	70	0
89	70	1
90	70	1.5
91	70	2
92	70	1
93	70	1
94	70	1.5
95	70	1.5
96	70	0.5
97	70	1.5
98	70	1
99	70	0
100	70	0
1	80	1
2	80	0
3	80	1.5
4	80	1
5	80	1
6	80	0.5
7	80	1
8	80	3.5
9	80	2
10	80	0.5
11	80	1.5
12	80	1
13	80	1
14	80	1.5
15	80	2
16	80	0.5
17	80	0.5
18	80	1.5
19	80	0.5
20	80	0.5
21	80	0.5
22	80	1.5
23	80	3.5
24	80	0
25	80	1
26	80	0
27	80	0.5
28	80	0
29	80	3.5
30	80	0
31	80	3
32	80	1.5
33	80	3.5
34	80	0.5
35	80	0.5
36	80	2
37	80	1
38	80	1.5
39	80	1
40	80	1
41	80	0
42	80	0
43	80	0
44	80	0.5
45	80	1
46	80	1
47	80	1.5
48	80	0
49	80	2.5
50	80	0.5
51	80	2
52	80	2.5
53	80	1
54	80	0.5
55	80	2
56	80	1.5
57	80	1
58	80	1
59	80	1.5
60	80	0
61	80	0
62	80	0
63	80	0.5
64	80	1.5
65	80	3.5
66	80	1
67	80	0.5
68	80	1.5
69	80	1.5
70	80	1.5
71	80	2.5
72	80	0.5
73	80	0.5
74	80	0.5
75	80	1.5
76	80	1.5
77	80	1
78	80	0.5
79	80	0.5
80	80	3
81	80	2
82	80	1.5
83	80	0.5
84	80	0.5
85	80	1
86	80	1.5
87	80	0.5
88	80	0
89	80	1
90	80	1.5
91	80	2
92	80	1
93	80	1
94	80	2
95	80	1.5
96	80	1
97	80	1.5
98	80	1
99	80	0
100	80	0
1	90	1
2	90	0
3	90	1.5
4	90	1
5	90	1
6	90	0.5
7	90	1
8	90	3.5
9	90	2
10	90	0.5
11	90	2
12	90	1.5
13	90	1
14	90	1.5
15	90	2.5
16	90	0.5
17	90	0.5
18	90	1.5
19	90	1
20	90	0.5
21	90	0.5
22	90	1.5
23	90	3.5
24	90	0
25	90	1
26	90	0.5
27	90	0.5
28	90	0
29	90	3.5
30	90	2
31	90	3.5
32	90	1.5
33	90	4
34	90	0.5
35	90	0.5
36	90	2
37	90	2
38	90	1.5
39	90	1.5
40	90	1
41	90	0
42	90	0
43	90	0
44	90	0.5
45	90	1
46	90	1
47	90	1.5
48	90	0
49	90	2.5
50	90	0.5
51	90	2
52	90	2.5
53	90	1
54	90	0.5
55	90	3
56	90	1.5
57	90	1
58	90	1
59	90	2
60	90	1
61	90	0
62	90	0
63	90	0.5
64	90	2
65	90	3.5
66	90	1
67	90	0.5
68	90	1.5
69	90	1.5
70	90	1.5
71	90	2.5
72	90	0.5
73	90	1.5
74	90	0.5
75	90	1.5
76	90	1.5
77	90	1
78	90	1.5
79	90	0.5
80	90	3.5
81	90	2
82	90	2
83	90	1
84	90	0.5
85	90	1
86	90	1.5
87	90	0.5
88	90	0.5
89	90	1
90	90	1.5
91	90	4
92	90	1.5
93	90	1.5
94	90	2
95	90	1.5
96	90	1
97	90	1.5
98	90	1.5
99	90	0
100	90	1
1	100	1.5
2	100	0
3	100	1.5
4	100	1
5	100	1
6	100	0.5
7	100	1
8	100	3.5
9	100	2
10	100	0.5
11	100	2
12	100	1.5
13	100	3.5
14	100	1.5
15	100	2.5
16	100	1
17	100	2
18	100	1.5
19	100	1
20	100	0.5
21	100	0.5
22	100	1.5
23	100	3.5
24	100	0
25	100	2
26	100	0.5
27	100	0.5
28	100	0.5
29	100	3.5
30	100	2
31	100	3.5
32	100	1.5
33	100	4
34	100	0.5
35	100	1.5
36	100	2
37	100	2
38	100	2
39	100	1.5
40	100	1.5
41	100	0.5
42	100	0.5
43	100	0
44	100	0.5
45	100	1.5
46	100	1
47	100	1.5
48	100	0
49	100	3
50	100	0.5
51	100	3.5
52	100	2.5
53	100	1
54	100	0.5
55	100	3
56	100	1.5
57	100	1
58	100	1.5
59	100	2
60	100	1
61	100	0
62	100	0
63	100	2.5
64	100	2
65	100	4
66	100	1
67	100	0.5
68	100	2
69	100	1.5
70	100	1.5
71	100	2.5
72	100	1
73	100	3
74	100	0.5
75	100	1.5
76	100	1.5
77	100	1
78	100	1.5
79	100	1
80	100	3.5
81	100	2
82	100	2
83	100	1
84	100	1.5
85	100	2
86	100	2
87	100	0.5
88	100	0.5
89	100	1
90	100	1.5
91	100	4
92	100	1.5
93	100	2
94	100	2
95	100	1.5
96	100	2
97	100	2
98	100	1.5
99	100	0
100	100	1.5
