18	3	2	8
18	4	1	0
18	4	2	8
18	5	1	0
18	5	2	8
18	6	1	0
18	6	2	8
18	7	1	1.5
18	7	2	11.5
18	8	1	4
18	8	2	16
18	9	1	5.5
18	9	2	18.5
18	10	1	8
18	10	2	22
19	1	1	0.5
19	1	2	5.5
19	2	1	0.5
19	2	2	5.5
19	3	1	0.5
19	3	2	5.5
19	4	1	0.5
19	4	2	5.5
19	5	1	0.5
19	5	2	11.5
19	6	1	0.5
19	6	2	12.5
19	7	1	0.5
19	7	2	13
19	8	1	2
19	8	2	13
19	9	1	4.5
19	9	2	13
19	10	1	5.5
19	10	2	20
20	1	1	0
20	1	2	4.5
20	2	1	0
20	2	2	4.5
20	3	1	0
20	3	2	4.5
20	4	1	0
20	4	2	12.5
20	5	1	0
20	5	2	9
20	6	1	0
20	6	2	9
20	7	1	1.5
20	7	2	12.5
20	8	1	1.5
20	8	2	13
20	9	1	4.5
20	9	2	21.5
20	10	1	4.5
20	10	2	25
21	1	1	0
21	1	2	6.5
21	2	1	0
21	2	2	6.5
21	3	1	0
21	3	2	6.5
21	4	1	0
21	4	2	6.5
21	5	1	0
21	5	2	6.5
21	6	1	0
21	6	2	6.5
21	7	1	0
21	7	2	11
21	8	1	2.5
21	8	2	9
21	9	1	6.5
21	9	2	11
21	10	1	6.5
21	10	2	14
22	1	1	1
22	1	2	5
22	2	1	1
22	2	2	5
22	3	1	1
22	3	2	5
22	4	1	1
22	4	2	6.5
22	5	1	1
22	5	2	8
22	6	1	1
22	6	2	8
22	7	1	1
22	7	2	12.5
22	8	1	2.5
22	8	2	20.5
22	9	1	2.5
22	9	2	20.5
22	10	1	5
22	10	2	20.5
23	1	1	0
23	1	2	3
23	2	1	0
23	2	2	6.5
23	3	1	0
23	3	2	3
23	4	1	0
23	4	2	7.5
23	5	1	0
23	5	2	7.5
23	6	1	1.5
23	6	2	7.5
23	7	1	3
23	7	2	13.5
23	8	1	3
23	8	2	13.5
23	9	1	3
23	9	2	16
23	10	1	3
23	10	2	22
24	1	1	0
24	1	2	6
24	2	1	0
24	2	2	6
24	3	1	0
24	3	2	6
24	4	1	0
24	4	2	8.5
24	5	1	0
24	5	2	8.5
24	6	1	0
24	6	2	5
24	7	1	0
24	7	2	11
24	8	1	0
24	8	2	11
24	9	1	3.5
24	9	2	11
24	10	1	6
24	10	2	13.5
25	1	1	0
25	1	2	7.5
25	2	1	0
25	2	2	10
25	3	1	0
25	3	2	10
25	4	1	1.5
25	4	2	7.5
25	5	1	1.5
25	5	2	5
25	6	1	2.5
25	6	2	8
25	7	1	3.5
25	7	2	9
25	8	1	3.5
25	8	2	8
25	9	1	6
25	9	2	10.5
25	10	1	7.5
25	10	2	17
26	1	1	0
26	1	2	3.5
26	2	1	0
26	2	2	3.5
26	3	1	0
26	3	2	3.5
26	4	1	0
26	4	2	3.5
26	5	1	0
26	5	2	9
26	6	1	0
26	6	2	9
26	7	1	3.5
26	7	2	19.5
26	8	1	3.5
26	8	2	20
26	9	1	3.5
26	9	2	20.5
26	10	1	3.5
26	10	2	22.5
27	1	1	0
27	1	2	7
27	2	1	0
27	2	2	7
27	3	1	0
27	3	2	7
27	4	1	0
27	4	2	7
27	5	1	0
27	5	2	7
27	6	1	1.5
27	6	2	13
27	7	1	2
27	7	2	15.5
27	8	1	4.5
27	8	2	19
27	9	1	4.5
27	9	2	17.5
27	10	1	7
27	10	2	25.5
28	1	1	0
28	1	2	8
28	2	1	0
28	2	2	8
28	3	1	0
28	3	2	8
28	4	1	0
28	4	2	8
28	5	1	0
28	5	2	8
28	6	1	1
28	6	2	8
28	7	1	1.5
28	7	2	8
28	8	1	1.5
28	8	2	10.5
28	9	1	4.5
28	9	2	14
28	10	1	8
28	10	2	22
29	1	1	3
29	1	2	11
29	2	1	3
29	2	2	11
29	3	1	3
29	3	2	11
29	4	1	3
29	4	2	11
29	5	1	3
29	5	2	11
29	6	1	3
29	6	2	11
29	7	1	4.5
29	7	2	11
29	8	1	4
29	8	2	11
29	9	1	9.5
29	9	2	11
29	10	1	11
29	10	2	22
30	1	1	0
30	1	2	5
30	2	1	0
30	2	2	5
30	3	1	0
30	3	2	5
30	4	1	0
30	4	2	5
30	5	1	0.5
30	5	2	7.5
30	6	1	2
30	6	2	7.5
30	7	1	3
30	7	2	7.5
30	8	1	3
30	8	2	10
30	9	1	5
30	9	2	10
30	10	1	5
30	10	2	10
31	1	1	0
31	1	2	7.5
31	2	1	0
31	2	2	7.5
31	3	1	0
31	3	2	7.5
31	4	1	0
31	4	2	7.5
31	5	1	1.5
31	5	2	7.5
31	6	1	1.5
31	6	2	7.5
31	7	1	3.5
31	7	2	6
31	8	1	3.5
31	8	2	11.5
31	9	1	3.5
31	9	2	11.5
31	10	1	7.5
31	10	2	15
32	1	1	1
32	1	2	11.5
32	2	1	1
32	2	2	11.5
32	3	1	1
32	3	2	11.5
32	4	1	1
32	4	2	11.5
32	5	1	1
32	5	2	13
32	6	1	4
32	6	2	13
32	7	1	4
32	7	2	13
32	8	1	5.5
32	8	2	13
32	9	1	5.5
32	9	2	16.5
32	10	1	11.5
32	10	2	16.5
33	1	1	0
33	1	2	7.5
33	2	1	0
33	2	2	7.5
33	3	1	0
33	3	2	7.5
33	4	1	0.5
33	4	2	10
33	5	1	2
33	5	2	10
33	6	1	2
33	6	2	10
33	7	1	3.5
33	7	2	10
33	8	1	5
33	8	2	13.5
33	9	1	6
33	9	2	10
33	10	1	7.5
33	10	2	13.5
34	1	1	0
34	1	2	3
34	2	1	0
34	2	2	3
34	3	1	0
34	3	2	3
34	4	1	0
34	4	2	3
34	5	1	0
34	5	2	6.5
34	6	1	0
34	6	2	10
34	7	1	1.5
34	7	2	12
34	8	1	1.5
34	8	2	14
34	9	1	3
34	9	2	17.5
34	10	1	3
34	10	2	22.5
35	1	1	0
35	1	2	9
35	2	1	0
35	2	2	9
35	3	1	0
35	3	2	10
35	4	1	0
35	4	2	9
35	5	1	0
35	5	2	12
35	6	1	1
35	6	2	12
35	7	1	1
35	7	2	13.5
35	8	1	7.5
35	8	2	13.5
35	9	1	8
35	9	2	17
35	10	1	9
35	10	2	17
36	1	1	0
36	1	2	8
36	2	1	0
36	2	2	8
36	3	1	0
36	3	2	8
36	4	1	0
36	4	2	8
36	5	1	0
36	5	2	11.5
36	6	1	0
36	6	2	11.5
36	7	1	1.5
36	7	2	15
36	8	1	5
36	8	2	15
36	9	1	5
36	9	2	17
36	10	1	8
36	10	2	21.5
37	1	1	0
37	1	2	3.5
37	2	1	0
37	2	2	5
37	3	1	0
37	3	2	5
37	4	1	0
37	4	2	7.5
37	5	1	0
37	5	2	9.5
37	6	1	0
37	6	2	12
37	7	1	0
37	7	2	14
37	8	1	3.5
37	8	2	14
37	9	1	3.5
37	9	2	17.5
37	10	1	3.5
37	10	2	20
38	1	1	0
38	1	2	9
38	2	1	0
38	2	2	11.5
38	3	1	0
38	3	2	9
38	4	1	0
38	4	2	9
38	5	1	0
38	5	2	9
38	6	1	2.5
38	6	2	14.5
38	7	1	5
38	7	2	14.5
38	8	1	5
38	8	2	14.5
38	9	1	5
38	9	2	21
38	10	1	9
38	10	2	21
39	1	1	0
39	1	2	8
39	2	1	0
39	2	2	8
39	3	1	0
39	3	2	11.5
39	4	1	0
39	4	2	11.5
39	5	1	0
39	5	2	10.5
39	6	1	0
39	6	2	13
39	7	1	0
39	7	2	15
39	8	1	1.5
39	8	2	16
39	9	1	4
39	9	2	16
39	10	1	8
39	10	2	16.5
40	1	1	0
40	1	2	5.5
40	2	1	0
40	2	2	5.5
40	3	1	0.5
40	3	2	6
40	4	1	0.5
40	4	2	6
40	5	1	1
40	5	2	6
40	6	1	1
40	6	2	11
40	7	1	3
40	7	2	11.5
40	8	1	5.5
40	8	2	11
40	9	1	5.5
40	9	2	12.5
40	10	1	5.5
40	10	2	12.5
41	1	1	0
41	1	2	5.5
41	2	1	0
41	2	2	6.5
41	3	1	0
41	3	2	6.5
41	4	1	2
41	4	2	6
41	5	1	2
41	5	2	9.5
41	6	1	3.5
41	6	2	14.5
41	7	1	3.5
41	7	2	12
41	8	1	4.5
41	8	2	13.5
41	9	1	5.5
41	9	2	16
41	10	1	5.5
41	10	2	16
42	1	1	0
42	1	2	6
42	2	1	0
42	2	2	6
42	3	1	0
42	3	2	6
42	4	1	0
42	4	2	6
42	5	1	0.5
42	5	2	14
42	6	1	1
42	6	2	14
42	7	1	1
42	7	2	14
42	8	1	1
42	8	2	14
42	9	1	6
42	9	2	22
42	10	1	6
42	10	2	24.5
43	1	1	0
43	1	2	1.5
43	2	1	0
43	2	2	1.5
43	3	1	0
43	3	2	1.5
43	4	1	0
43	4	2	5.5
43	5	1	1.5
43	5	2	5.5
43	6	1	1.5
43	6	2	4.5
43	7	1	1.5
43	7	2	9
43	8	1	1.5
43	8	2	9
43	9	1	1.5
43	9	2	14.5
43	10	1	1.5
43	10	2	24.5
44	1	1	0
44	1	2	1.5
44	2	1	0
44	2	2	1.5
44	3	1	0
44	3	2	1.5
44	4	1	0
44	4	2	1.5
44	5	1	0
44	5	2	8.5
44	6	1	0
44	6	2	11.5
44	7	1	1.5
44	7	2	14.5
44	8	1	1.5
44	8	2	19
44	9	1	1.5
44	9	2	19
44	10	1	1.5
44	10	2	21.5
45	1	1	0
45	1	2	3
45	2	1	0
45	2	2	3
45	3	1	0
45	3	2	3
45	4	1	0
45	4	2	3
45	5	1	0.5
45	5	2	3
45	6	1	0.5
45	6	2	5.5
45	7	1	0.5
45	7	2	12
45	8	1	0.5
45	8	2	12
45	9	1	0.5
45	9	2	18.5
45	10	1	3
45	10	2	20.5
46	1	1	0
46	1	2	3
46	2	1	0
46	2	2	3
46	3	1	0
46	3	2	3
46	4	1	0
46	4	2	3
46	5	1	0
46	5	2	3
46	6	1	0
46	6	2	3
46	7	1	0
46	7	2	10
46	8	1	0
46	8	2	10
46	9	1	1.5
46	9	2	15.5
46	10	1	3
46	10	2	15.5
47	1	1	0
47	1	2	1
47	2	1	0
47	2	2	1
47	3	1	0
47	3	2	1
47	4	1	0
47	4	2	4.5
47	5	1	0.5
47	5	2	2.5
47	6	1	0.5
47	6	2	4.5
47	7	1	1
47	7	2	7
47	8	1	1
47	8	2	15
47	9	1	1
47	9	2	15
47	10	1	1
47	10	2	16.5
48	1	1	0
48	1	2	10.5
48	2	1	0
48	2	2	10.5
48	3	1	0
48	3	2	10.5
48	4	1	0
48	4	2	11.5
48	5	1	0
48	5	2	11.5
48	6	1	0
48	6	2	11.5
48	7	1	0
48	7	2	9.5
48	8	1	2.5
48	8	2	16.5
48	9	1	5.5
48	9	2	16.5
48	10	1	10.5
48	10	2	21
49	1	1	1
49	1	2	6.5
49	2	1	1
49	2	2	6.5
49	3	1	1
49	3	2	6.5
49	4	1	1
49	4	2	6.5
49	5	1	1
49	5	2	6.5
49	6	1	2.5
49	6	2	5
49	7	1	2.5
49	7	2	14
49	8	1	6.5
49	8	2	14
49	9	1	5
49	9	2	15.5
49	10	1	6.5
49	10	2	15.5
50	1	1	0
50	1	2	2.5
50	2	1	0
50	2	2	2.5
50	3	1	0
50	3	2	2.5
50	4	1	0.5
50	4	2	2.5
50	5	1	0.5
50	5	2	2.5
50	6	1	0.5
50	6	2	2.5
50	7	1	2
50	7	2	2.5
50	8	1	2
50	8	2	2.5
50	9	1	2.5
50	9	2	12.5
50	10	1	2.5
50	10	2	14.5
51	1	1	0
51	1	2	9
51	2	1	0
51	2	2	9
51	3	1	0
51	3	2	9
51	4	1	0
51	4	2	9
51	5	1	0
51	5	2	11.5
51	6	1	0
51	6	2	10.5
51	7	1	2.5
51	7	2	14
51	8	1	6.5
51	8	2	14.5
51	9	1	6.5
51	9	2	18
51	10	1	9
51	10	2	19.5
52	1	1	2
52	1	2	5.5
52	2	1	2
52	2	2	5.5
52	3	1	2
52	3	2	5.5
52	4	1	2
52	4	2	7.5
52	5	1	2
52	5	2	11
52	6	1	2
52	6	2	12
52	7	1	2
52	7	2	12
52	8	1	3
52	8	2	19.5
52	9	1	3
52	9	2	19.5
52	10	1	5.5
52	10	2	25
53	1	1	0
53	1	2	7
53	2	1	0
53	2	2	7
53	3	1	0
53	3	2	7
53	4	1	0
53	4	2	10
53	5	1	1.5
53	5	2	10
53	6	1	1.5
53	6	2	7
53	7	1	3
53	7	2	13
53	8	1	3
53	8	2	13
53	9	1	4.5
53	9	2	19
53	10	1	7
53	10	2	20.5
54	1	1	0
54	1	2	7.5
54	2	1	0
54	2	2	7.5
54	3	1	0
54	3	2	7.5
54	4	1	0
54	4	2	7.5
54	5	1	0
54	5	2	6.5
54	6	1	0
54	6	2	8
54	7	1	0
54	7	2	10.5
54	8	1	2
54	8	2	14.5
54	9	1	5
54	9	2	18
54	10	1	7.5
54	10	2	18
55	1	1	0
55	1	2	4.5
55	2	1	0
55	2	2	4.5
55	3	1	0
55	3	2	4.5
55	4	1	0.5
55	4	2	4.5
55	5	1	0.5
55	5	2	4.5
55	6	1	0.5
55	6	2	7
55	7	1	3
55	7	2	7
55	8	1	3
55	8	2	7
55	9	1	3
55	9	2	12
55	10	1	4.5
55	10	2	19.5
56	1	1	0
56	1	2	5.5
56	2	1	0
56	2	2	5.5
56	3	1	0
56	3	2	5.5
56	4	1	0.5
56	4	2	5.5
56	5	1	1
56	5	2	4
56	6	1	1
56	6	2	9
56	7	1	1
56	7	2	9.5
56	8	1	2.5
56	8	2	15.5
56	9	1	5.5
56	9	2	17.5
56	10	1	5.5
56	10	2	21.5
57	1	1	1
57	1	2	6.5
57	2	1	1
57	2	2	6.5
57	3	1	1
57	3	2	6.5
57	4	1	1
57	4	2	6.5
57	5	1	1
57	5	2	14.5
57	6	1	1
57	6	2	17
57	7	1	2.5
57	7	2	19
57	8	1	2.5
57	8	2	19
57	9	1	6.5
57	9	2	22.5
57	10	1	6.5
57	10	2	22.5
58	1	1	0.5
58	1	2	5
58	2	1	0.5
58	2	2	5
58	3	1	0.5
58	3	2	5
58	4	1	0.5
58	4	2	7.5
58	5	1	0.5
58	5	2	7.5
58	6	1	3
58	6	2	7.5
58	7	1	3
58	7	2	7.5
58	8	1	3.5
58	8	2	14.5
58	9	1	5
58	9	2	15
58	10	1	5
58	10	2	17
59	1	1	0.5
59	1	2	5.5
59	2	1	0.5
59	2	2	5.5
59	3	1	0.5
59	3	2	5.5
59	4	1	0.5
59	4	2	5.5
59	5	1	0.5
59	5	2	8
59	6	1	0.5
59	6	2	16
59	7	1	0.5
59	7	2	13
59	8	1	0.5
59	8	2	17.5
59	9	1	5
59	9	2	17.5
59	10	1	5.5
59	10	2	20.5
60	1	1	0
60	1	2	4.5
60	2	1	0
60	2	2	4.5
60	3	1	1
60	3	2	4.5
60	4	1	1
60	4	2	7
60	5	1	1
60	5	2	7
60	6	1	1
60	6	2	10.5
60	7	1	1
60	7	2	16
60	8	1	1
60	8	2	16
60	9	1	1
60	9	2	16
60	10	1	4.5
60	10	2	25
61	1	1	0
61	1	2	7.5
61	2	1	0
61	2	2	7.5
61	3	1	0
61	3	2	7.5
61	4	1	0
61	4	2	6
61	5	1	0
61	5	2	10.5
61	6	1	0
61	6	2	10.5
61	7	1	0
61	7	2	17.5
61	8	1	0.5
61	8	2	15.5
61	9	1	5
61	9	2	20
61	10	1	7.5
61	10	2	20.5
62	1	1	0
62	1	2	1.5
62	2	1	0
62	2	2	1.5
62	3	1	0
62	3	2	1.5
62	4	1	0
62	4	2	1.5
62	5	1	0
62	5	2	1.5
62	6	1	0
62	6	2	1.5
62	7	1	0
62	7	2	1.5
62	8	1	0
62	8	2	11
62	9	1	1.5
62	9	2	18.5
62	10	1	1.5
62	10	2	29.5
63	1	1	0
63	1	2	3
63	2	1	0
63	2	2	3
63	3	1	0
63	3	2	3
63	4	1	0
63	4	2	3
63	5	1	0
63	5	2	3
63	6	1	0
63	6	2	9.5
63	7	1	1.5
63	7	2	17.5
63	8	1	1.5
63	8	2	17.5
63	9	1	1.5
63	9	2	21
63	10	1	3
63	10	2	21
64	1	1	0.5
64	1	2	2.5
64	2	1	0.5
64	2	2	2.5
64	3	1	0.5
64	3	2	2.5
64	4	1	0.5
64	4	2	2.5
64	5	1	0.5
64	5	2	2.5
64	6	1	2
64	6	2	3
64	7	1	2
64	7	2	8
64	8	1	2.5
64	8	2	15
64	9	1	2.5
64	9	2	15
64	10	1	2.5
64	10	2	17.5
65	1	1	0
65	1	2	5
65	2	1	0
65	2	2	5
65	3	1	0
65	3	2	7
65	4	1	0
65	4	2	7
65	5	1	0.5
65	5	2	9
65	6	1	0.5
65	6	2	8
65	7	1	2
65	7	2	12.5
65	8	1	2
65	8	2	12.5
65	9	1	5
65	9	2	12.5
65	10	1	5
65	10	2	12.5
66	1	1	0
66	1	2	7
66	2	1	0
66	2	2	7
66	3	1	0
66	3	2	7
66	4	1	0
66	4	2	8.5
66	5	1	0
66	5	2	10.5
66	6	1	0
66	6	2	19
66	7	1	0
66	7	2	15
66	8	1	2.5
66	8	2	23.5
66	9	1	3
66	9	2	16.5
66	10	1	7
66	10	2	23
67	1	1	0
67	1	2	7.5
67	2	1	0
67	2	2	7.5
67	3	1	0
67	3	2	7.5
67	4	1	0
67	4	2	7.5
67	5	1	0
67	5	2	12
67	6	1	1.5
67	6	2	8.5
67	7	1	1.5
67	7	2	15.5
67	8	1	1.5
67	8	2	17
67	9	1	4
67	9	2	20.5
67	10	1	7.5
67	10	2	20.5
68	1	1	1
68	1	2	7
68	2	1	1
68	2	2	7
68	3	1	1
68	3	2	7.5
68	4	1	1
68	4	2	6.5
68	5	1	1
68	5	2	7.5
68	6	1	1
68	6	2	7.5
68	7	1	1
68	7	2	8
68	8	1	1
68	8	2	8
68	9	1	3.5
68	9	2	8
68	10	1	7
68	10	2	16
69	1	1	0
69	1	2	3.5
69	2	1	0.5
69	2	2	3.5
69	3	1	0.5
69	3	2	6
69	4	1	0.5
69	4	2	6
69	5	1	0.5
69	5	2	6
69	6	1	0.5
69	6	2	6
69	7	1	0.5
69	7	2	12
69	8	1	1
69	8	2	9.5
69	9	1	3.5
69	9	2	12
69	10	1	3.5
69	10	2	19
70	1	1	0
70	1	2	4
70	2	1	0
70	2	2	4
70	3	1	0
70	3	2	4
70	4	1	0
70	4	2	4
70	5	1	0
70	5	2	6.5
70	6	1	0
70	6	2	6.5
70	7	1	2.5
70	7	2	9
70	8	1	4
70	8	2	10.5
70	9	1	4
70	9	2	17.5
70	10	1	4
70	10	2	24
71	1	1	0.5
71	1	2	5
71	2	1	0.5
71	2	2	5
71	3	1	0.5
71	3	2	5
71	4	1	1
71	4	2	5
71	5	1	1
71	5	2	7.5
71	6	1	1
71	6	2	7.5
71	7	1	1
71	7	2	10
71	8	1	2.5
71	8	2	10
71	9	1	2.5
71	9	2	10
71	10	1	5
71	10	2	10
72	1	1	0
72	1	2	4
72	2	1	0
72	2	2	4
72	3	1	0
72	3	2	4
72	4	1	0
72	4	2	4
72	5	1	0
72	5	2	4
72	6	1	0
72	6	2	4
72	7	1	0
72	7	2	13
72	8	1	0
72	8	2	13
72	9	1	1.5
72	9	2	19
72	10	1	4
72	10	2	25.5
73	1	1	0
73	1	2	7
73	2	1	0
73	2	2	9.5
73	3	1	0
73	3	2	9.5
73	4	1	0
73	4	2	9.5
73	5	1	0
73	5	2	9.5
73	6	1	1.5
73	6	2	17
73	7	1	1.5
73	7	2	13.5
73	8	1	2
73	8	2	17
73	9	1	4.5
73	9	2	26
73	10	1	7
73	10	2	26
74	1	1	0
74	1	2	2.5
74	2	1	0
74	2	2	2.5
74	3	1	0
74	3	2	2.5
74	4	1	0
74	4	2	2.5
74	5	1	0
74	5	2	4
74	6	1	0
74	6	2	5.5
74	7	1	0
74	7	2	5.5
74	8	1	0
74	8	2	10.5
74	9	1	0
74	9	2	19.5
74	10	1	2.5
74	10	2	26.5
75	1	1	0
75	1	2	5
75	2	1	0
75	2	2	5
75	3	1	0
75	3	2	5
75	4	1	0
75	4	2	5
75	5	1	0
75	5	2	5
75	6	1	0.5
75	6	2	13
75	7	1	1
75	7	2	14.5
75	8	1	2.5
75	8	2	18
75	9	1	3.5
75	9	2	18
75	10	1	5
75	10	2	18
76	1	1	1
76	1	2	9.5
76	2	1	1
76	2	2	9.5
76	3	1	1
76	3	2	9.5
76	4	1	1
76	4	2	9.5
76	5	1	1
76	5	2	9.5
76	6	1	1
76	6	2	9.5
76	7	1	4.5
76	7	2	13
76	8	1	6
76	8	2	13
76	9	1	9.5
76	9	2	18.5
76	10	1	9.5
76	10	2	18.5
77	1	1	0
77	1	2	9
77	2	1	0
77	2	2	9
77	3	1	0
77	3	2	9
77	4	1	0
77	4	2	9
77	5	1	0
77	5	2	9
77	6	1	0
77	6	2	9
77	7	1	0
77	7	2	9
77	8	1	0
77	8	2	9
77	9	1	5.5
77	9	2	21
77	10	1	9
77	10	2	24
78	1	1	0
78	1	2	12.5
78	2	1	0
78	2	2	12.5
78	3	1	0
78	3	2	12.5
78	4	1	0.5
78	4	2	12.5
78	5	1	0.5
78	5	2	12.5
78	6	1	0.5
78	6	2	13.5
78	7	1	0.5
78	7	2	13.5
78	8	1	0.5
78	8	2	17
78	9	1	5.5
78	9	2	17
78	10	1	12.5
78	10	2	17
79	1	1	0
79	1	2	6.5
79	2	1	0
79	2	2	6.5
79	3	1	0
79	3	2	6.5
79	4	1	0
79	4	2	6.5
79	5	1	0
79	5	2	8.5
79	6	1	0
79	6	2	10
79	7	1	0
79	7	2	10
79	8	1	2.5
79	8	2	21.5
79	9	1	4
79	9	2	22
79	10	1	6.5
79	10	2	24
80	1	1	0.5
80	1	2	2
80	2	1	0.5
80	2	2	2
80	3	1	0.5
80	3	2	2
80	4	1	0.5
80	4	2	2
80	5	1	0.5
80	5	2	4.5
80	6	1	0.5
80	6	2	4.5
