1	10	78.5000
1	20	102.5000
1	30	108.5000
1	40	112.5000
1	50	102.5000
2	10	71.0000
2	20	97.0000
2	30	111.5000
2	40	127.5000
2	50	123.5000
3	10	74.0000
3	20	88.5000
3	30	94.0000
3	40	97.5000
3	50	88.0000
4	10	58.5000
4	20	58.5000
4	30	63.0000
4	40	62.0000
4	50	73.0000
5	10	44.5000
5	20	58.0000
5	30	58.5000
5	40	61.0000
5	50	59.0000
