1	10	59.5000
1	20	75.5000
1	30	85.5000
1	40	95.0000
1	50	107.5000
2	10	62.5000
2	20	85.0000
2	30	93.0000
2	40	109.0000
2	50	118.5000
3	10	57.5000
3	20	75.5000
3	30	90.5000
3	40	97.5000
3	50	98.5000
4	10	36.0000
4	20	42.0000
4	30	51.0000
4	40	55.0000
4	50	63.5000
5	10	37.5000
5	20	54.5000
5	30	63.0000
5	40	74.5000
5	50	84.5000
